,acceleration_score,braking_score,turning_score,weaving_score,drifting_score,speeding_score,follow_score,road_type,class_normal,temp_F,humidity_pct,wind_speed_mph,wind_gust_mph,condition,day_night,speed_mph,class_normal_bool
19536,70.8,93.7,100.0,100.0,68.8,79.6,23.2,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,46.83396690889529,1
19537,70.8,93.8,100.0,100.0,68.8,79.7,23.1,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,44.36916562122634,1
19538,70.9,93.8,100.0,100.0,68.8,79.7,22.9,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,43.487584942268576,1
19539,67.6,93.8,100.0,100.0,68.8,79.7,22.8,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,41.03916180850452,1
19540,67.7,93.8,100.0,100.0,68.8,79.8,22.7,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,39.211779808961154,1
19541,67.7,80.2,100.0,100.0,68.9,79.8,22.7,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,37.605603119716754,1
19542,67.7,80.2,100.0,100.0,68.9,79.8,22.8,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,34.75099830117088,1
19543,67.8,80.2,100.0,100.0,68.9,79.9,22.7,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,33.257479960962364,1
19544,67.8,80.2,100.0,100.0,68.9,79.9,22.7,SECONDARY,NOT NORMAL,61,45,5,0,Fair,Night,29.103979145591797,1
19545,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,60.05223979175314,1
19546,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,43.65947421551526,1
19547,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,44.51103954578284,1
19548,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,47.80246778816375,1
19549,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,44.118792501807896,1
19550,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,40.99772928673484,1
19551,100.0,100.0,100.0,100.0,99.5,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,44.738378678633495,1
19552,100.0,100.0,100.0,100.0,98.6,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,45.19466504090353,1
19553,100.0,100.0,100.0,100.0,93.8,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,45.30965439147699,1
19554,100.0,100.0,100.0,100.0,91.7,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,46.421646697786265,1
19555,100.0,100.0,100.0,100.0,90.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,48.279517509895804,1
19556,100.0,100.0,100.0,100.0,87.9,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.497459176166046,1
19557,100.0,100.0,100.0,100.0,86.7,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.420582887140945,1
19558,100.0,100.0,100.0,100.0,85.8,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.975618211872785,1
19559,100.0,100.0,100.0,100.0,85.2,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.8497009583775,1
19560,100.0,100.0,100.0,100.0,84.7,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.031137863758346,1
19561,100.0,100.0,100.0,100.0,84.4,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.154000299808196,1
19562,100.0,100.0,100.0,100.0,84.2,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.22714321083927,1
19563,100.0,100.0,100.0,100.0,84.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.00824749178595,1
19564,100.0,100.0,100.0,100.0,84.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.261374660494084,1
19565,100.0,100.0,100.0,100.0,84.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.37859436415285,1
19566,100.0,100.0,100.0,100.0,84.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.79272113112711,1
19567,100.0,100.0,100.0,100.0,84.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.109510064345365,1
19568,100.0,100.0,100.0,100.0,84.2,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.736975769627676,1
19569,100.0,100.0,100.0,100.0,84.3,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.000520486129794,1
19570,100.0,100.0,100.0,100.0,84.3,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.345768227083724,1
19571,100.0,100.0,100.0,100.0,84.4,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.01399904176347,1
19572,100.0,100.0,100.0,100.0,84.3,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.76959446499403,1
19573,100.0,100.0,100.0,100.0,84.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.286137522816205,1
19574,100.0,100.0,100.0,100.0,83.6,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.01427051301286,1
19575,100.0,100.0,100.0,100.0,82.9,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.69941119258887,1
19576,100.0,100.0,100.0,100.0,82.2,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.839695615754884,1
19577,100.0,100.0,100.0,100.0,81.4,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.08320160218446,1
19578,100.0,100.0,100.0,100.0,80.5,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.70263144027163,1
19579,100.0,100.0,100.0,100.0,79.7,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.36315141053646,1
19580,100.0,100.0,100.0,100.0,79.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.87450517553893,1
19581,100.0,100.0,100.0,100.0,78.3,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.95957855195267,1
19582,100.0,100.0,100.0,100.0,77.6,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.02162070157109,1
19583,100.0,100.0,100.0,100.0,76.8,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.466271759633344,1
19584,100.0,100.0,100.0,100.0,76.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.230669608328945,1
19585,100.0,100.0,100.0,100.0,75.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.195034938998525,1
19586,100.0,100.0,100.0,100.0,74.2,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.05327688197384,1
19587,100.0,100.0,100.0,100.0,73.5,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.01171933770486,1
19588,100.0,100.0,100.0,100.0,72.8,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.51788974808369,1
19589,100.0,100.0,100.0,100.0,72.3,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.723439143972506,1
19590,100.0,100.0,100.0,100.0,71.9,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.99639876996365,1
19591,100.0,100.0,100.0,100.0,71.4,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.571387279860545,1
19592,100.0,100.0,100.0,100.0,71.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.79890688033772,1
19593,100.0,100.0,100.0,100.0,70.6,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.103972591770905,1
19594,100.0,100.0,100.0,100.0,70.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.08497214984141,1
19595,100.0,100.0,100.0,100.0,69.6,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.81655383385724,1
19596,100.0,100.0,100.0,100.0,69.1,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.5094023161553,1
19597,100.0,100.0,100.0,100.0,68.6,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.88763012716576,1
19598,100.0,100.0,100.0,100.0,68.0,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.41029461743646,1
19599,100.0,100.0,100.0,100.0,67.4,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.22167251205905,1
19600,100.0,100.0,100.0,100.0,66.9,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.84624760872095,1
19601,100.0,100.0,100.0,100.0,66.3,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.885106162922966,1
19602,100.0,100.0,100.0,100.0,65.7,100.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.624186182045314,1
19603,100.0,100.0,100.0,100.0,65.2,99.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.46588816582821,1
19604,100.0,100.0,100.0,100.0,64.7,99.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.819816417599085,1
19605,100.0,100.0,100.0,100.0,64.1,99.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,57.633226183713454,1
19606,100.0,100.0,100.0,100.0,63.6,99.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.778075842222265,1
19607,100.0,100.0,100.0,100.0,63.0,99.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.31701359457363,1
19608,100.0,100.0,100.0,100.0,62.5,98.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.13495077105394,1
19609,100.0,100.0,100.0,100.0,62.0,98.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.79277895946022,1
19610,100.0,100.0,100.0,100.0,61.5,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.80595276126054,1
19611,100.0,100.0,100.0,100.0,61.0,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,57.29743584731813,1
19612,100.0,100.0,100.0,100.0,60.5,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.185621796527,1
19613,100.0,100.0,100.0,100.0,59.9,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.99460502390535,1
19614,100.0,100.0,100.0,100.0,59.4,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.53232369296285,1
19615,100.0,100.0,100.0,100.0,58.9,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.722503239060394,1
19616,100.0,100.0,100.0,100.0,58.4,98.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.63302206241814,1
19617,100.0,100.0,100.0,100.0,57.9,98.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.88144029468342,1
19618,100.0,100.0,100.0,100.0,57.5,98.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.7291991365217,1
19619,100.0,100.0,100.0,100.0,57.0,98.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,62.23676291108053,1
19620,100.0,100.0,100.0,100.0,56.6,98.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,57.57366028122577,1
19621,100.0,100.0,100.0,100.0,56.0,98.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.8748370191981,1
19622,100.0,100.0,100.0,100.0,55.5,98.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,58.031026672043595,1
19623,100.0,100.0,100.0,100.0,54.9,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.66567811761327,1
19624,100.0,100.0,100.0,100.0,54.3,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.76964050827572,1
19625,100.0,100.0,100.0,100.0,53.7,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.318129636073174,1
19626,100.0,100.0,100.0,100.0,53.2,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.66792208800933,1
19627,100.0,100.0,100.0,100.0,52.6,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.477338939976065,1
19628,100.0,100.0,100.0,100.0,52.1,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.16325031554358,1
19629,100.0,100.0,100.0,100.0,51.7,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.31319106292875,1
19630,100.0,100.0,100.0,100.0,51.2,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.688662481140035,1
19631,100.0,100.0,100.0,100.0,50.8,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.477593954670986,1
19632,100.0,100.0,100.0,100.0,50.4,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.139241393413045,1
19633,100.0,100.0,100.0,100.0,50.1,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,47.814170000410755,1
19634,100.0,100.0,100.0,100.0,49.8,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,62.46599052535333,1
19635,100.0,100.0,100.0,100.0,49.4,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.9150126015136,1
19636,100.0,100.0,100.0,100.0,49.1,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.727185862771286,1
19637,100.0,100.0,100.0,100.0,48.9,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.28822157346199,1
19638,100.0,100.0,100.0,100.0,48.6,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.200868878650255,1
19639,100.0,100.0,100.0,100.0,48.4,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.59054471082921,1
19640,100.0,100.0,100.0,100.0,48.1,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.84923055487495,1
19641,100.0,100.0,100.0,100.0,47.9,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,57.07807014213619,1
19642,100.0,100.0,100.0,100.0,47.6,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.70949459391626,1
19643,100.0,100.0,100.0,100.0,47.4,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,61.110380039741834,1
19644,100.0,100.0,100.0,100.0,47.2,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.49074775763849,1
19645,100.0,100.0,100.0,100.0,47.1,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.18522421787722,1
19646,100.0,100.0,100.0,100.0,47.0,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.808643547344985,1
19647,100.0,100.0,100.0,100.0,46.8,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.358009090426044,1
19648,100.0,100.0,100.0,100.0,46.7,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.20031108995947,1
19649,100.0,100.0,100.0,100.0,46.5,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.78023705774744,1
19650,100.0,100.0,100.0,100.0,46.2,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.40012378125411,1
19651,100.0,100.0,100.0,100.0,46.0,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.74789005682424,1
19652,100.0,100.0,100.0,100.0,45.7,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.95142053577396,1
19653,100.0,100.0,100.0,100.0,45.5,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.57440656792592,1
19654,100.0,100.0,100.0,100.0,45.3,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.88413101271878,1
19655,100.0,100.0,100.0,100.0,45.1,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.82345265479216,1
19656,100.0,100.0,100.0,100.0,44.9,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.44366456227333,1
19657,100.0,100.0,100.0,100.0,44.8,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.6907321521119,1
19658,100.0,100.0,100.0,100.0,44.7,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.10524174851634,1
19659,100.0,100.0,100.0,100.0,44.6,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.073382491782816,1
19660,100.0,100.0,100.0,100.0,44.5,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.78777757175067,1
19661,100.0,100.0,100.0,100.0,44.4,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.74257000190016,1
19662,100.0,100.0,100.0,100.0,44.3,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.87105153296535,1
19663,100.0,100.0,100.0,100.0,44.2,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.66063566418218,1
19664,100.0,100.0,100.0,100.0,44.1,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.777400776042526,1
19665,100.0,100.0,100.0,100.0,44.1,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.67237138022276,1
19666,100.0,100.0,100.0,100.0,44.0,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.574263694594066,1
19667,100.0,100.0,100.0,100.0,44.0,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.098462479386356,1
19668,100.0,100.0,100.0,100.0,43.9,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.47407820847831,1
19669,100.0,100.0,100.0,100.0,43.8,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.84265023082264,1
19670,100.0,100.0,100.0,100.0,43.8,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,61.47800286482544,1
19671,100.0,100.0,100.0,100.0,43.7,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.50681290789146,1
19672,100.0,100.0,100.0,100.0,43.7,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.85196805705073,1
19673,100.0,100.0,100.0,100.0,43.6,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.543921983514,1
19674,100.0,100.0,100.0,100.0,43.6,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.899430594208,1
19675,100.0,100.0,100.0,100.0,43.5,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,61.32576633423153,1
19676,100.0,100.0,100.0,100.0,43.4,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.068097318698946,1
19677,91.4,100.0,100.0,100.0,43.3,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.67821299171873,1
19678,91.5,100.0,100.0,100.0,43.3,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.031406325071494,1
19679,91.6,100.0,100.0,100.0,43.2,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.984762239337094,1
19680,91.7,100.0,100.0,100.0,43.1,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,48.08335404538248,1
19681,91.8,100.0,100.0,100.0,43.1,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,59.047747119615615,1
19682,91.9,100.0,100.0,100.0,43.1,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.077901432644865,1
19683,92.0,100.0,100.0,100.0,43.0,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.733533702738676,1
19684,92.1,100.0,100.0,100.0,43.0,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.82027918774574,1
19685,92.2,100.0,100.0,100.0,43.0,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.25292739934002,1
19686,92.3,100.0,78.2,100.0,42.9,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.80638297861193,1
19687,92.4,100.0,78.4,100.0,42.9,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.26364851285823,1
19688,92.5,100.0,78.5,100.0,42.8,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.30964031300059,1
19689,92.6,100.0,78.7,100.0,42.8,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.86239485159487,1
19690,92.7,100.0,78.8,100.0,42.7,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.87225847022447,1
19691,92.8,100.0,79.0,100.0,42.7,98.4,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,55.559622501272976,1
19692,92.9,100.0,79.1,100.0,42.6,98.3,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.5976444047988,1
19693,93.0,100.0,79.3,100.0,42.6,98.2,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.95698167557448,1
19694,93.1,100.0,79.4,100.0,42.5,98.1,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,58.784288188699094,1
19695,93.2,100.0,79.6,100.0,42.5,98.0,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.34998927479143,1
19696,93.3,100.0,79.7,100.0,42.5,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,59.8274600858114,1
19697,93.4,100.0,79.9,100.0,42.5,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,58.622797815770824,1
19698,93.5,100.0,80.0,100.0,42.6,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,58.6914482653186,1
19699,93.6,100.0,80.1,100.0,42.6,97.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,57.120780673675384,1
19700,93.7,100.0,80.3,100.0,42.6,97.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,60.186711968255075,1
19701,93.8,100.0,80.4,100.0,42.6,97.5,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.706287502485395,1
19702,93.8,100.0,80.5,100.0,42.6,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.117572100906756,1
19703,93.9,100.0,80.6,100.0,42.6,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.96356650092984,1
19704,94.0,100.0,80.8,100.0,42.7,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,46.52452708910009,1
19705,81.3,100.0,80.9,100.0,42.7,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.10223586133318,1
19706,81.4,100.0,81.0,100.0,42.7,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.71058958373442,1
19707,81.6,100.0,81.1,100.0,42.8,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.810690403063596,1
19708,81.7,100.0,81.2,100.0,42.8,97.6,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.641911481578184,1
19709,81.9,100.0,81.3,100.0,42.9,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.18059675867789,1
19710,82.0,100.0,81.4,100.0,42.9,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.32203911540024,1
19711,82.1,100.0,81.5,100.0,43.0,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.121971598276986,1
19712,82.3,100.0,81.6,100.0,43.1,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.78546515310643,1
19713,82.4,100.0,81.7,100.0,43.1,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,47.484154294020165,1
19714,82.5,100.0,81.8,100.0,43.2,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.47983967606197,1
19715,82.7,100.0,81.9,100.0,43.2,97.7,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,49.284443439262674,1
19716,82.8,100.0,82.0,100.0,43.2,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.96097629886597,1
19717,82.9,100.0,82.1,100.0,43.2,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,46.13280943497825,1
19718,83.1,100.0,82.2,100.0,43.3,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,56.3232219112483,1
19719,83.2,100.0,82.3,100.0,43.3,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.66893082411222,1
19720,83.3,100.0,82.4,100.0,43.2,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,51.5285776749035,1
19721,83.4,100.0,82.5,100.0,43.3,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.56507906975682,1
19722,83.6,100.0,82.6,100.0,43.3,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.61808845183286,1
19723,83.7,100.0,82.7,100.0,43.3,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.30016671596104,1
19724,83.8,100.0,82.8,100.0,43.3,97.8,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,52.63317126062054,1
19725,84.0,100.0,82.9,100.0,43.3,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,50.61332291648322,1
19726,84.1,100.0,83.0,100.0,43.3,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,54.73298557465344,1
19727,84.2,100.0,83.1,100.0,43.2,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.19478426400432,1
19728,84.3,100.0,83.1,0.0,43.2,97.9,100.0,SECONDARY,NOT NORMAL,61,45,3,0,Fair,Night,53.64192012031165,1
